90.0,298.0
98.18181818181819,297.99999999999994
106.36363636363636,298.0
114.54545454545455,298.0
122.72727272727272,297.99999999999994
130.9090909090909,297.99999999999994
139.0909090909091,298.0
147.27272727272728,297.99999999999994
155.45454545454544,298.0
163.63636363636363,297.99999999999994
171.8181818181818,298.0
180.0,298.0
188.1818181818182,298.0
196.36363636363637,298.0
204.54545454545456,298.0
212.72727272727272,298.0
220.9090909090909,298.0
229.0909090909091,298.0
237.27272727272728,298.0
245.45454545454544,298.0
253.63636363636363,298.00000000000006
261.8181818181818,297.99999999999994
270.0,298.0
278.1818181818182,298.0
286.3636363636364,298.0
294.5454545454545,298.0
302.72727272727275,298.0
310.9090909090909,297.99999999999994
319.0909090909091,298.0
327.27272727272725,298.0
335.45454545454544,298.0
343.6363636363636,297.99999999999994
351.8181818181818,298.0
360.0,298.0
368.1818181818182,298.0
376.3636363636364,298.0
384.54545454545456,298.0
392.72727272727275,298.0
400.9090909090909,298.0
409.09090909090907,298.0
417.27272727272725,298.0
425.45454545454544,298.0
433.6363636363636,298.00000000000006
441.8181818181818,298.0
450.0,298.0
458.1818181818182,298.0
466.3636363636364,298.0
474.54545454545456,298.0
482.72727272727275,297.99999999999994
490.9090909090909,298.0
499.09090909090907,298.00000000000006
507.27272727272725,298.0
515.4545454545455,298.00000000000006
523.6363636363636,298.0
531.8181818181818,298.0
540.0,298.00000000000006
548.1818181818182,298.0
556.3636363636364,297.99999999999994
564.5454545454545,297.99999999999994
572.7272727272727,298.0
580.9090909090909,298.0
589.090909090909,298.0
597.2727272727273,298.0
605.4545454545455,298.0
613.6363636363636,297.99999999999994
621.8181818181818,298.0
630.0,297.99999999999994
638.1818181818181,298.0
646.3636363636364,298.0
654.5454545454545,297.99999999999994
662.7272727272727,298.00000000000006
670.9090909090909,298.00000000000006
679.0909090909091,298.0
687.2727272727273,297.99999999999994
695.4545454545455,298.0
703.6363636363636,298.00000000000006
711.8181818181818,298.0
720.0,298.0
728.1818181818181,298.0
736.3636363636364,298.0
744.5454545454545,298.0
752.7272727272727,298.0
760.9090909090909,298.0
769.0909090909091,298.0
777.2727272727273,298.0
785.4545454545455,298.0
793.6363636363636,298.0
801.8181818181818,298.0
810.0,298.0
818.1818181818181,298.0
826.3636363636364,298.0
834.5454545454545,298.0
842.7272727272727,298.0
850.9090909090909,298.0
859.0909090909091,298.0
867.2727272727273,298.0
875.4545454545455,298.0
883.6363636363636,298.0
891.8181818181818,298.0
900.0,297.99999999999994
